model_name,win,time,final_robot_position,goal_position
QRDQN,0,0.0005,"(1.4924, 1.4799)","(0.072, 1.8309)"
QRDQN,0,9.3869,"(1.1813, 0.196)","(1.1338, 0.839)"
QRDQN,0,10.7617,"(0.1556, 0.598)","(1.2767, 0.768)"
QRDQN,0,10.5907,"(0.685, 0.1733)","(0.9054, 0.6877)"
QRDQN,0,1.586,"(0.5296, 0.3457)","(1.8447, 0.5391)"
QRDQN,0,1.6247,"(0.5485, 1.0166)","(0.6624, 0.719)"
QRDQN,1,2.4702,"(1.2135, 1.8413)","(1.3134, 1.8336)"
QRDQN,0,0.0014,"(0.6399, 1.4795)","(1.4519, 1.6933)"
QRDQN,0,0.3955,"(1.0723, 1.4678)","(1.3072, 0.1601)"
QRDQN,0,0.0019,"(0.5065, 0.4417)","(1.9189, 0.9065)"
QRDQN,0,8.0751,"(1.4978, 1.6986)","(1.8989, 0.4365)"
QRDQN,1,0.3554,"(1.2591, 1.9105)","(1.1596, 1.8706)"
QRDQN,0,8.8631,"(0.433, 1.6097)","(1.4564, 0.1363)"
QRDQN,0,0.0011,"(1.931, 1.1256)","(0.2563, 1.0449)"
QRDQN,0,10.514,"(1.077, 1.8411)","(1.7722, 0.2043)"
QRDQN,1,8.271,"(0.8936, 1.8648)","(0.7951, 1.8465)"
QRDQN,0,9.4724,"(0.17, 1.1423)","(0.803, 1.3295)"
QRDQN,0,0.0065,"(0.4822, 0.7781)","(1.3887, 0.0955)"
QRDQN,0,1.375,"(0.9264, 0.4755)","(1.8964, 1.2549)"
QRDQN,1,0.4856,"(1.0921, 0.8701)","(1.1481, 0.7701)"
QRDQN,0,0.0669,"(1.4234, 0.0889)","(0.843, 0.1122)"
QRDQN,0,7.9012,"(0.1732, 1.1578)","(0.3816, 0.7216)"
QRDQN,0,1.8724,"(1.6121, 0.4933)","(0.6273, 1.8273)"
QRDQN,0,0.0016,"(1.6122, 0.5726)","(0.3457, 0.432)"
QRDQN,0,0.0014,"(1.4196, 1.517)","(1.7392, 1.59)"
QRDQN,0,0.0015,"(0.5727, 0.5975)","(1.5497, 0.3696)"
QRDQN,1,0.4975,"(1.1409, 0.9383)","(1.0895, 0.8395)"
QRDQN,0,0.5033,"(1.6239, 0.4782)","(0.1517, 0.0732)"
QRDQN,1,1.5111,"(0.7305, 0.2055)","(0.8295, 0.2361)"
QRDQN,0,9.6333,"(1.1846, 0.1266)","(0.1686, 1.8561)"
QRDQN,1,3.2425,"(1.8163, 1.4408)","(1.803, 1.5406)"
QRDQN,0,0.0018,"(1.5703, 0.5612)","(0.9491, 0.5551)"
QRDQN,0,1.3489,"(0.5313, 0.9975)","(1.5292, 0.3226)"
QRDQN,1,4.8837,"(1.6186, 1.5583)","(1.5957, 1.4586)"
QRDQN,0,1.8113,"(0.9342, 0.4654)","(0.128, 1.2322)"
QRDQN,0,0.0017,"(1.5004, 0.6981)","(1.1247, 1.0765)"
QRDQN,1,2.2373,"(1.5131, 0.2398)","(1.6124, 0.245)"
QRDQN,0,11.2855,"(1.84, 1.4083)","(0.55, 0.867)"
QRDQN,0,0.3343,"(0.0839, 1.9027)","(0.6773, 1.2069)"
QRDQN,0,6.0422,"(1.5639, 1.6249)","(1.893, 1.5134)"
QRDQN,0,11.2679,"(1.8801, 1.276)","(0.5768, 1.6062)"
QRDQN,0,10.6325,"(1.8723, 1.347)","(1.6066, 0.0993)"
QRDQN,0,11.3585,"(1.0426, 1.8462)","(0.1871, 0.3237)"
QRDQN,0,10.692,"(0.3065, 1.5076)","(0.3966, 1.2797)"
QRDQN,0,6.5402,"(0.5771, 0.2355)","(1.1152, 1.1077)"
QRDQN,0,0.0007,"(1.2911, 1.9161)","(0.7029, 1.9117)"
QRDQN,0,7.8,"(0.2493, 1.4364)","(1.1385, 0.9384)"
QRDQN,0,1.4505,"(1.0609, 0.486)","(1.805, 1.9273)"
QRDQN,0,1.6665,"(1.9031, 1.875)","(0.311, 0.6168)"
QRDQN,0,0.0022,"(0.4194, 0.7495)","(0.5817, 1.1892)"
QRDQN,0,8.2626,"(1.867, 1.3649)","(0.4799, 0.5646)"
QRDQN,0,8.7335,"(1.0876, 1.8367)","(1.0981, 1.1525)"
QRDQN,0,2.3188,"(1.5161, 0.8302)","(1.5023, 0.559)"
QRDQN,0,1.2062,"(1.5177, 0.8299)","(1.3849, 0.6211)"
QRDQN,1,4.446,"(0.5003, 1.6551)","(0.5994, 1.561)"
QRDQN,0,8.6234,"(1.6333, 1.5331)","(0.7809, 0.3739)"
QRDQN,0,10.4991,"(0.8424, 0.1729)","(1.8883, 0.2203)"
QRDQN,0,2.1584,"(1.4803, 1.5332)","(0.9, 1.6674)"
QRDQN,0,2.0635,"(1.4777, 1.5335)","(1.7558, 0.5111)"
QRDQN,0,2.5638,"(1.8766, 0.0974)","(0.6062, 0.3182)"
QRDQN,0,10.5458,"(0.1754, 0.9511)","(0.9979, 0.413)"
QRDQN,0,10.8756,"(0.8084, 1.7943)","(1.0305, 0.9871)"
QRDQN,1,1.2097,"(1.5858, 0.348)","(1.6858, 0.399)"
QRDQN,0,0.5611,"(1.185, 1.2747)","(1.4949, 0.936)"
QRDQN,0,0.0021,"(0.1167, 1.9074)","(0.5203, 0.9222)"
QRDQN,0,0.0026,"(1.423, 1.3783)","(0.7399, 1.5878)"
QRDQN,1,8.2921,"(1.5976, 0.349)","(1.5151, 0.4486)"
QRDQN,1,1.7229,"(1.1909, 1.8762)","(1.2899, 1.8896)"
QRDQN,1,2.6697,"(0.9083, 0.1588)","(0.8096, 0.1002)"
QRDQN,0,10.5113,"(0.2522, 1.4401)","(1.1081, 1.4163)"
QRDQN,0,9.2639,"(0.6498, 1.8728)","(1.5758, 1.3484)"
QRDQN,0,11.5709,"(0.7342, 0.1981)","(1.6108, 1.3939)"
QRDQN,1,3.8466,"(1.4144, 1.7434)","(1.315, 1.6456)"
QRDQN,0,0.0006,"(1.4268, 0.3576)","(1.5, 1.5797)"
QRDQN,0,0.9514,"(0.5518, 1.0185)","(1.3566, 0.5981)"
QRDQN,0,0.8212,"(0.096, 0.132)","(0.4617, 1.3379)"
QRDQN,0,0.0023,"(0.6446, 1.1065)","(0.4124, 1.6599)"
QRDQN,1,7.2738,"(1.2832, 1.7959)","(1.1845, 1.8042)"
QRDQN,0,8.1845,"(0.5106, 1.7719)","(1.6918, 0.176)"
QRDQN,1,8.2166,"(0.6112, 1.8538)","(0.7091, 1.7544)"
QRDQN,1,2.1972,"(0.2038, 1.0438)","(0.2666, 0.944)"
QRDQN,0,11.1548,"(0.638, 0.1957)","(1.1491, 0.9826)"
QRDQN,0,10.3545,"(0.8164, 1.7961)","(0.5473, 0.8365)"
QRDQN,0,9.415,"(1.7129, 1.5463)","(0.9195, 0.5478)"
QRDQN,1,1.9985,"(0.124, 0.795)","(0.2077, 0.6953)"
QRDQN,0,10.002,"(1.2105, 0.204)","(1.0507, 1.3267)"
QRDQN,0,8.5051,"(0.1639, 1.0551)","(1.4809, 1.1039)"
QRDQN,0,9.5657,"(0.4772, 1.7388)","(0.5024, 0.6694)"
QRDQN,1,7.2608,"(1.7935, 1.1931)","(1.7284, 1.0937)"
QRDQN,1,0.2832,"(0.901, 1.7869)","(0.9196, 1.687)"
QRDQN,1,2.331,"(1.8756, 1.3464)","(1.9284, 1.4459)"
QRDQN,0,7.6586,"(0.1548, 1.0459)","(0.5213, 0.8591)"
QRDQN,0,1.2626,"(0.9159, 0.4884)","(1.8505, 0.7755)"
QRDQN,1,5.4727,"(0.2187, 1.3248)","(0.1557, 1.2252)"
QRDQN,0,0.7166,"(1.6127, 0.4929)","(0.6765, 1.278)"
QRDQN,0,0.0012,"(0.6029, 1.2394)","(1.1437, 0.8876)"
QRDQN,0,0.665,"(0.5494, 0.3658)","(1.8162, 1.5224)"
QRDQN,0,0.3257,"(0.9472, 0.4218)","(1.1342, 1.6668)"
QRDQN,0,0.3407,"(0.5202, 0.339)","(0.9867, 0.48)"
QRDQN,0,6.8522,"(0.5943, 1.8422)","(0.6636, 1.0702)"
QRDQN,1,8.6357,"(0.4828, 0.3197)","(0.4589, 0.4194)"
QRDQN,0,0.0005,"(0.443, 1.9198)","(1.9155, 0.6594)"
QRDQN,1,0.1738,"(0.7885, 1.7758)","(0.689, 1.7486)"
QRDQN,0,6.4395,"(0.8326, 0.175)","(1.3114, 1.0835)"
QRDQN,0,0.5977,"(1.52, 0.8308)","(0.7337, 0.8824)"
QRDQN,0,1.0906,"(1.5049, 0.8237)","(1.0585, 0.8479)"
QRDQN,0,10.0749,"(1.6312, 0.3945)","(0.5825, 0.8709)"
QRDQN,1,2.0692,"(1.8234, 0.7974)","(1.7639, 0.6987)"
QRDQN,0,0.0014,"(1.5721, 1.5283)","(1.8258, 1.6033)"
QRDQN,0,9.768,"(1.4, 0.1544)","(0.2157, 1.8719)"
QRDQN,1,6.2075,"(0.5338, 1.6752)","(0.5282, 1.7751)"
QRDQN,0,8.7172,"(1.4113, 1.7441)","(0.165, 1.555)"
QRDQN,0,0.1954,"(0.5233, 0.3407)","(1.0828, 1.0785)"
QRDQN,0,0.0009,"(1.3904, 0.4761)","(1.3024, 1.628)"
QRDQN,1,1.8022,"(1.2536, 1.8146)","(1.3534, 1.7948)"
QRDQN,0,1.1271,"(1.473, 0.7961)","(1.6962, 0.1774)"
QRDQN,0,8.1055,"(1.8801, 1.3145)","(0.903, 1.7117)"
QRDQN,0,0.002,"(0.8895, 1.9097)","(1.156, 1.6898)"
QRDQN,0,6.8946,"(0.5803, 1.8316)","(1.5591, 1.9152)"
QRDQN,0,0.7882,"(0.5256, 0.3427)","(0.5271, 0.8035)"
QRDQN,0,0.8541,"(0.537, 0.352)","(0.1239, 1.2493)"
QRDQN,0,0.2223,"(1.645, 0.396)","(0.7832, 0.9324)"
QRDQN,0,8.1852,"(0.1895, 1.3454)","(0.073, 1.5024)"
QRDQN,0,8.792,"(1.8368, 0.9196)","(0.082, 0.5678)"
QRDQN,0,2.2404,"(1.8783, 0.098)","(0.5224, 0.7348)"
QRDQN,0,9.4381,"(1.3321, 0.1245)","(1.0635, 1.3741)"
QRDQN,0,2.3012,"(1.4746, 0.7979)","(1.2823, 1.3723)"
QRDQN,0,1.8786,"(1.619, 0.4871)","(0.1296, 0.5666)"
QRDQN,0,8.1977,"(0.6304, 0.237)","(0.7007, 0.9965)"
QRDQN,0,2.1902,"(1.8752, 0.0972)","(0.3282, 0.7183)"
QRDQN,0,0.1666,"(0.0673, 0.159)","(0.2098, 1.2601)"
QRDQN,0,0.0011,"(1.668, 0.0823)","(0.6184, 1.7704)"
QRDQN,0,0.5239,"(0.0998, 0.1217)","(1.2993, 1.0142)"
QRDQN,0,7.787,"(0.1186, 0.6954)","(1.0755, 1.1376)"
QRDQN,0,0.0058,"(1.388, 0.0996)","(0.9081, 1.3938)"
QRDQN,0,0.0683,"(1.3184, 0.619)","(0.1491, 0.2469)"
QRDQN,0,0.0014,"(0.1582, 0.0875)","(1.304, 1.8478)"
QRDQN,1,6.4701,"(1.1015, 0.1359)","(1.2009, 0.1057)"
QRDQN,0,0.0571,"(0.7838, 0.419)","(0.3365, 0.3218)"
QRDQN,1,0.2711,"(1.558, 0.1823)","(1.6577, 0.2595)"
QRDQN,0,1.5199,"(0.4085, 1.397)","(0.5672, 0.2288)"
QRDQN,0,0.9932,"(1.5104, 1.5567)","(1.8712, 0.1667)"
QRDQN,0,0.0007,"(1.4027, 1.3743)","(1.9003, 0.1945)"
QRDQN,1,3.2603,"(1.7933, 1.4655)","(1.8448, 1.5653)"
QRDQN,0,9.0804,"(1.3759, 1.7932)","(0.864, 0.6915)"
QRDQN,0,9.542,"(1.2149, 0.2053)","(0.9302, 0.4178)"
QRDQN,1,6.5689,"(0.5509, 1.8081)","(0.5166, 1.7086)"
QRDQN,0,0.443,"(0.9367, 1.4454)","(0.078, 1.623)"
QRDQN,0,0.0018,"(0.6086, 1.4616)","(0.6446, 0.773)"
QRDQN,0,0.5704,"(0.9206, 0.4832)","(0.5037, 1.1285)"
QRDQN,0,0.4921,"(0.9422, 0.4469)","(1.7989, 0.6607)"
QRDQN,0,8.565,"(0.1237, 0.6679)","(1.6742, 1.3749)"
QRDQN,0,0.9937,"(1.626, 0.4767)","(1.9121, 0.7258)"
QRDQN,0,1.3149,"(0.9343, 0.4641)","(0.3656, 1.2075)"
QRDQN,0,7.8341,"(0.1781, 0.9341)","(1.0437, 1.1069)"
QRDQN,0,8.8452,"(0.1552, 1.0506)","(1.285, 1.4412)"
QRDQN,0,0.5084,"(0.8357, 1.565)","(1.6185, 0.0757)"
QRDQN,0,0.9164,"(0.9329, 0.468)","(1.734, 1.7735)"
QRDQN,0,0.9421,"(1.6117, 0.4935)","(0.4129, 1.1983)"
QRDQN,0,0.0007,"(0.5787, 1.4931)","(1.4036, 1.2332)"
QRDQN,0,0.7575,"(1.6119, 0.4943)","(1.5159, 1.528)"
QRDQN,0,9.8196,"(0.5005, 0.3022)","(1.1527, 0.3869)"
QRDQN,0,0.0006,"(1.4131, 0.4604)","(1.847, 1.0316)"
QRDQN,0,0.6674,"(1.877, 0.0982)","(0.5704, 0.4944)"
QRDQN,0,0.0019,"(1.8305, 0.0788)","(1.2777, 0.8402)"
QRDQN,1,3.001,"(1.7219, 0.5473)","(1.6906, 0.6468)"
QRDQN,0,0.0194,"(1.525, 1.0848)","(1.4555, 0.214)"
QRDQN,0,0.8223,"(0.4009, 1.4046)","(0.1319, 1.2576)"
QRDQN,0,6.4301,"(1.1935, 1.8359)","(1.7349, 1.9005)"
QRDQN,0,0.2697,"(1.9187, 0.098)","(0.1396, 0.0517)"
QRDQN,0,0.7859,"(0.9298, 0.4732)","(1.3245, 1.8553)"
QRDQN,1,1.1193,"(0.3586, 0.3997)","(0.2674, 0.3005)"
QRDQN,1,6.491,"(0.5592, 0.2704)","(0.6578, 0.2353)"
QRDQN,1,7.1028,"(0.6618, 0.2234)","(0.7608, 0.3024)"
QRDQN,0,8.4935,"(1.8624, 1.3752)","(0.4708, 1.1407)"
QRDQN,0,0.6057,"(0.5123, 0.9835)","(0.528, 1.7811)"
QRDQN,1,1.1661,"(0.5148, 1.7848)","(0.5474, 1.6852)"
QRDQN,0,7.8666,"(1.3109, 0.1199)","(0.3721, 1.1153)"
QRDQN,1,2.7714,"(1.8271, 0.8174)","(1.8205, 0.9171)"
QRDQN,1,0.0006,"(0.5415, 1.3422)","(0.606, 1.2927)"
QRDQN,0,0.0363,"(0.85, 0.324)","(0.9029, 1.1847)"
QRDQN,0,1.3228,"(0.4074, 1.3967)","(1.2754, 1.5347)"
QRDQN,0,0.0473,"(0.8576, 1.9073)","(1.8802, 0.0812)"
QRDQN,0,8.1987,"(1.3864, 1.7867)","(1.7606, 0.1323)"
QRDQN,0,0.0014,"(1.1025, 0.456)","(0.4015, 0.9263)"
QRDQN,0,0.0014,"(1.1363, 1.4471)","(0.8121, 1.7994)"
QRDQN,0,2.4573,"(1.6167, 0.4896)","(0.1455, 0.3525)"
QRDQN,0,0.1387,"(0.7361, 0.4797)","(0.1322, 0.5903)"
QRDQN,0,10.5126,"(0.2829, 0.6093)","(0.7247, 0.4935)"
QRDQN,0,0.0011,"(0.0608, 0.3947)","(0.9198, 0.3813)"
QRDQN,0,10.9068,"(0.3093, 1.5108)","(0.1188, 0.0576)"
QRDQN,1,4.4097,"(1.1679, 0.125)","(1.2668, 0.056)"
QRDQN,0,0.0018,"(1.9458, 1.4579)","(1.5688, 0.8065)"
QRDQN,0,10.5343,"(1.791, 0.615)","(1.6334, 1.186)"
QRDQN,0,10.3163,"(1.3473, 0.127)","(0.7019, 1.4781)"
QRDQN,0,1.0559,"(1.4972, 1.55)","(1.4595, 1.7522)"
QRDQN,0,1.1096,"(1.471, 0.7952)","(0.7328, 1.7889)"
QRDQN,0,10.191,"(1.6704, 0.4546)","(0.4086, 0.6961)"
QRDQN,0,0.0444,"(0.5338, 0.9776)","(0.8062, 0.308)"
QRDQN,0,0.6173,"(1.0888, 1.4208)","(0.7646, 0.643)"
QRDQN,0,8.1802,"(1.7811, 1.2325)","(0.174, 0.2477)"
QRDQN,0,1.144,"(0.9264, 0.4793)","(1.1958, 0.2741)"
QRDQN,1,9.9385,"(0.199, 1.2671)","(0.2747, 1.1679)"
QRDQN,0,11.1831,"(0.7063, 0.2066)","(1.3444, 0.6991)"
QRDQN,0,0.0005,"(0.3943, 0.6727)","(0.7286, 1.0179)"
QRDQN,0,9.4764,"(1.8305, 0.7176)","(0.3065, 0.2635)"
QRDQN,1,3.8114,"(1.2102, 1.8161)","(1.1107, 1.8168)"
QRDQN,0,9.2581,"(0.2363, 1.369)","(1.3923, 0.5411)"
QRDQN,0,9.7525,"(1.2469, 0.1214)","(0.5039, 1.3241)"
QRDQN,0,11.7596,"(1.7889, 0.6943)","(1.3867, 0.6213)"
QRDQN,0,9.1383,"(1.5322, 1.6609)","(1.2808, 1.3382)"
QRDQN,1,7.1004,"(1.3297, 1.818)","(1.4293, 1.8113)"
QRDQN,0,0.0369,"(1.9116, 0.6903)","(1.4037, 0.6035)"
QRDQN,0,12.1002,"(1.7566, 0.6155)","(1.4958, 1.2967)"
QRDQN,1,2.15,"(1.6029, 1.5615)","(1.702, 1.5308)"
QRDQN,0,11.1076,"(1.2429, 0.2139)","(1.3471, 0.5098)"
QRDQN,0,0.0671,"(0.0993, 0.1723)","(1.7068, 1.344)"
QRDQN,0,8.1485,"(0.1492, 0.6075)","(1.7438, 0.161)"
QRDQN,0,11.5635,"(1.8273, 0.8419)","(1.5393, 0.9356)"
QRDQN,1,4.7922,"(0.3016, 1.5005)","(0.3262, 1.4018)"
QRDQN,0,11.6608,"(0.1651, 1.2335)","(1.0442, 0.9371)"
QRDQN,0,11.9643,"(0.1336, 0.8786)","(0.592, 1.1291)"
QRDQN,1,6.4507,"(1.4519, 1.7243)","(1.4638, 1.8241)"
QRDQN,1,10.9,"(0.7561, 1.7775)","(0.8554, 1.6862)"
QRDQN,1,4.0351,"(1.7956, 0.6193)","(1.8147, 0.5196)"
QRDQN,0,0.9368,"(1.627, 0.4772)","(1.9259, 0.4109)"
QRDQN,0,6.5371,"(0.1624, 1.1276)","(1.5753, 1.8456)"
QRDQN,0,1.7729,"(1.9007, 1.8783)","(0.8406, 1.9173)"
QRDQN,0,12.3388,"(1.8791, 1.2653)","(1.9016, 0.3026)"
QRDQN,0,0.0018,"(0.7703, 1.918)","(0.5592, 0.2416)"
QRDQN,0,2.2135,"(1.9007, 1.8781)","(0.8741, 1.4257)"
QRDQN,0,12.6038,"(1.6266, 1.5426)","(0.763, 0.9436)"
QRDQN,1,4.9938,"(1.5807, 1.648)","(1.4817, 1.6443)"
QRDQN,0,0.002,"(1.3835, 1.3892)","(1.2908, 1.1114)"
QRDQN,0,1.1585,"(0.5381, 1.0045)","(1.6618, 0.1994)"
QRDQN,0,0.4697,"(1.5241, 1.0014)","(0.4792, 0.731)"
QRDQN,0,1.2545,"(0.5266, 0.994)","(0.7292, 1.4443)"
QRDQN,0,10.6217,"(0.2726, 1.4451)","(0.2861, 1.8773)"
QRDQN,1,1.0396,"(0.3944, 1.4321)","(0.2949, 1.4817)"
QRDQN,0,2.0905,"(0.9182, 0.4858)","(0.3917, 1.1688)"
QRDQN,0,0.0022,"(0.6349, 0.7634)","(1.0673, 1.2676)"
QRDQN,0,12.3189,"(0.2375, 0.7112)","(1.286, 1.1057)"
QRDQN,0,7.9271,"(0.2104, 1.3044)","(1.3917, 1.0127)"
QRDQN,0,0.8454,"(0.0876, 0.1391)","(0.2196, 1.2893)"
QRDQN,1,2.0657,"(0.2348, 1.3697)","(0.1579, 1.2702)"
QRDQN,0,0.0905,"(0.0981, 0.0988)","(0.2859, 1.1955)"
QRDQN,1,7.2452,"(1.3543, 1.7701)","(1.2544, 1.7794)"
QRDQN,0,12.5437,"(0.3379, 1.5316)","(1.5958, 1.9475)"
QRDQN,0,0.0006,"(1.4633, 0.5561)","(0.279, 1.5186)"
QRDQN,0,0.7153,"(1.0615, 0.4748)","(0.4122, 1.1328)"
QRDQN,0,0.4971,"(0.8228, 1.2846)","(1.1978, 1.5672)"
QRDQN,0,0.0472,"(0.3913, 1.4147)","(0.2488, 1.0243)"
QRDQN,0,1.0614,"(0.8192, 1.2833)","(1.5778, 0.3292)"
QRDQN,0,6.3547,"(1.8198, 1.0725)","(0.9261, 1.2067)"
QRDQN,1,5.2815,"(0.6033, 1.8492)","(0.5037, 1.9328)"
QRDQN,0,8.0864,"(0.1179, 0.7052)","(0.5262, 1.3072)"
QRDQN,1,4.1708,"(1.387, 1.7556)","(1.4786, 1.8555)"
QRDQN,0,7.7776,"(0.2995, 0.443)","(1.1563, 1.4101)"
QRDQN,1,5.6239,"(0.4724, 1.6369)","(0.5711, 1.5954)"
QRDQN,1,3.2493,"(0.6226, 1.8608)","(0.5227, 1.7884)"
QRDQN,0,0.0012,"(1.5352, 0.6604)","(0.0999, 0.3268)"
QRDQN,0,1.3935,"(0.0999, 0.1202)","(0.691, 1.6125)"
QRDQN,0,0.2416,"(1.6474, 1.0876)","(0.8082, 0.2362)"
QRDQN,0,0.072,"(0.0996, 1.7845)","(1.1495, 1.4607)"
QRDQN,0,0.041,"(0.6697, 1.2185)","(1.0772, 1.9178)"
QRDQN,0,1.3145,"(0.5381, 0.3529)","(0.9907, 1.4677)"
QRDQN,0,5.5004,"(0.9155, 1.8178)","(0.8177, 0.6207)"
QRDQN,0,7.2682,"(1.5705, 0.3158)","(0.4694, 1.1168)"
QRDQN,0,1.646,"(1.4948, 1.5483)","(0.3907, 1.0827)"
QRDQN,1,6.0783,"(0.6858, 0.214)","(0.7849, 0.2913)"
QRDQN,1,7.0675,"(1.2953, 0.2329)","(1.1965, 0.3089)"
QRDQN,0,0.0013,"(0.6515, 0.5631)","(1.4755, 1.8073)"
QRDQN,1,3.5662,"(1.5464, 1.6712)","(1.4476, 1.6147)"
QRDQN,0,9.0175,"(0.6898, 1.8809)","(1.145, 1.5855)"
QRDQN,0,8.1988,"(0.7274, 0.2008)","(0.8123, 1.6435)"
QRDQN,0,9.1279,"(1.0711, 1.842)","(0.979, 1.6786)"
QRDQN,1,4.7677,"(1.2837, 0.2285)","(1.1843, 0.2317)"
QRDQN,0,8.9374,"(0.2495, 0.4891)","(0.9584, 1.1702)"
QRDQN,0,8.0608,"(1.8327, 0.7389)","(0.6785, 0.7826)"
QRDQN,0,1.0827,"(1.8789, 0.0993)","(1.7786, 0.7106)"
QRDQN,0,9.064,"(0.6396, 0.1948)","(1.0729, 0.7577)"
QRDQN,0,0.0011,"(1.3172, 0.3479)","(1.3623, 0.8421)"
QRDQN,0,7.2989,"(1.0418, 1.8347)","(1.1962, 1.4159)"
QRDQN,0,8.4358,"(0.962, 1.8559)","(1.3826, 0.3926)"
QRDQN,0,8.7524,"(0.35, 1.5414)","(1.6669, 1.7289)"
QRDQN,1,2.2289,"(0.822, 1.8678)","(0.7225, 1.8008)"
QRDQN,0,1.2265,"(0.5471, 1.0163)","(0.6061, 1.9157)"
QRDQN,0,7.9257,"(0.2578, 1.4469)","(1.8558, 1.7553)"
QRDQN,0,0.3673,"(1.9078, 1.8607)","(0.3248, 0.9628)"
QRDQN,0,0.0011,"(1.9408, 0.5113)","(0.1519, 1.2)"
QRDQN,1,4.6222,"(1.5176, 0.2565)","(1.6172, 0.1634)"
QRDQN,0,1.1375,"(1.5054, 0.8236)","(1.4607, 0.9973)"
QRDQN,0,0.0011,"(1.1679, 0.5082)","(0.9836, 1.4995)"
QRDQN,0,1.6205,"(1.5006, 0.8228)","(1.2798, 1.1069)"
QRDQN,1,6.9057,"(0.1412, 0.9417)","(0.0963, 0.8427)"
QRDQN,0,0.527,"(0.095, 0.1281)","(1.1088, 1.0113)"
QRDQN,0,0.0011,"(1.215, 1.346)","(0.4164, 0.7711)"
QRDQN,0,0.0371,"(1.3441, 0.4991)","(1.1583, 1.5416)"
QRDQN,0,7.6836,"(0.4382, 1.695)","(0.6642, 0.9348)"
QRDQN,0,0.9081,"(0.0996, 0.1211)","(1.7253, 0.5224)"
QRDQN,0,0.6865,"(0.5397, 1.0056)","(0.9024, 0.1638)"
QRDQN,0,0.0865,"(0.5313, 0.3469)","(0.6275, 1.3703)"
QRDQN,0,0.3053,"(0.52, 0.9881)","(0.1605, 1.3501)"
QRDQN,0,0.0006,"(1.263, 0.4041)","(0.2951, 0.5674)"
QRDQN,0,7.2615,"(0.4097, 1.6599)","(1.6657, 0.7424)"
QRDQN,1,0.1649,"(0.2798, 0.9119)","(0.372, 0.8123)"
QRDQN,0,0.0006,"(0.6338, 1.3485)","(0.9715, 1.8383)"
QRDQN,0,0.0006,"(1.4548, 1.5362)","(0.7424, 0.8948)"
QRDQN,0,6.939,"(0.8006, 0.1814)","(0.3498, 1.9239)"
QRDQN,0,8.1872,"(1.4149, 0.1649)","(0.948, 1.3562)"
QRDQN,0,0.0011,"(1.908, 0.6828)","(0.3065, 0.3878)"
QRDQN,0,8.337,"(1.42, 1.74)","(0.6396, 0.9458)"
QRDQN,0,9.0762,"(0.3438, 1.5373)","(0.6203, 0.6932)"
QRDQN,0,0.2338,"(1.4978, 0.9888)","(0.6071, 1.3997)"
QRDQN,0,0.0008,"(1.2386, 1.3069)","(1.3136, 1.5859)"
QRDQN,0,1.3864,"(1.0879, 1.4205)","(0.1238, 0.0964)"
QRDQN,0,2.5954,"(1.498, 1.5496)","(0.1902, 0.3963)"
QRDQN,0,1.5369,"(0.5356, 0.3504)","(0.5617, 1.5695)"
QRDQN,0,0.0012,"(0.0766, 0.8844)","(0.8401, 1.007)"
QRDQN,0,9.1707,"(0.1795, 1.1888)","(1.8174, 1.7235)"
QRDQN,0,7.8332,"(1.1541, 0.1303)","(0.996, 1.0709)"
QRDQN,0,0.0232,"(1.9007, 1.6429)","(1.0722, 0.617)"
QRDQN,0,9.1282,"(1.8414, 1.405)","(1.8919, 0.2938)"
QRDQN,1,6.4417,"(1.7278, 1.5324)","(1.6279, 1.5055)"
QRDQN,0,1.5109,"(0.5467, 0.3615)","(1.8243, 1.6149)"
QRDQN,0,8.9773,"(0.2751, 0.465)","(0.9489, 1.0597)"
QRDQN,0,0.0769,"(0.3828, 1.1531)","(0.7546, 0.7362)"
QRDQN,0,6.5258,"(1.8039, 0.6401)","(1.3289, 0.7717)"
QRDQN,0,8.4393,"(0.1955, 0.8447)","(1.5264, 0.1096)"
QRDQN,0,7.4857,"(0.6543, 1.8735)","(0.9487, 0.6773)"
QRDQN,0,0.1571,"(1.6477, 1.3768)","(0.2344, 1.3103)"
QRDQN,0,8.6558,"(0.6707, 1.8764)","(1.5327, 1.3563)"
QRDQN,0,0.1491,"(1.6469, 0.4124)","(0.2996, 1.6762)"
QRDQN,1,7.1303,"(0.375, 1.6137)","(0.386, 1.5139)"
QRDQN,0,8.2375,"(0.4392, 0.3684)","(1.3608, 0.6116)"
QRDQN,0,9.443,"(0.6479, 1.872)","(0.8087, 0.7189)"
QRDQN,0,8.4547,"(0.4485, 0.3329)","(1.3752, 0.8988)"
QRDQN,0,2.1973,"(1.6166, 0.4894)","(1.8722, 0.5814)"
QRDQN,0,1.3793,"(0.5389, 0.3527)","(1.5748, 0.8365)"
QRDQN,0,7.4755,"(0.8538, 1.806)","(1.9038, 1.3085)"
QRDQN,0,8.4801,"(1.8498, 0.9857)","(0.7111, 0.7788)"
QRDQN,0,1.0129,"(0.4106, 1.3972)","(0.9249, 1.4129)"
QRDQN,0,0.1125,"(0.5514, 0.3294)","(1.759, 1.8158)"
QRDQN,0,0.0014,"(0.4242, 0.4536)","(0.1696, 0.9888)"
QRDQN,0,1.5534,"(1.1063, 1.4008)","(0.7451, 1.7961)"
